Datetime,PJMW_MW
2008-08-16,4854.46
2008-08-17,4773.71
2008-08-18,5667.75
2008-08-19,5865.71
2008-08-20,5643.38
2008-08-21,5771.83
2008-08-22,5849.17
2008-08-23,5415.08
2008-08-24,5483.21
2008-08-25,6061.38
2008-08-26,5582.33
2008-08-27,5253.67
2008-08-28,5156.04
2008-08-29,5334.67
2008-08-30,5183.54
2008-08-31,4886.62
2008-09-01,4923.54
2008-09-02,5671.08
2008-09-03,5961.83
2008-09-04,6064.04
2008-09-05,6095.17
2008-09-06,5209.92
2008-09-07,4742.54
2008-09-08,5531.29
2008-09-09,5413.29
2008-09-10,5192.54
2008-09-11,5241.12
2008-09-12,5272.88
2008-09-13,5311.04
2008-09-14,5609.54
2008-09-15,5450.67
2008-09-16,5015.71
2008-09-17,5006.62
2008-09-18,4985.79
2008-09-19,4797.33
2008-09-20,4438.25
2008-09-21,4433.83
2008-09-22,5028.12
2008-09-23,5080.38
2008-09-24,4988.83
2008-09-25,4890.54
2008-09-26,4837.75
2008-09-27,4601.62
2008-09-28,4539.17
2008-09-29,5022.42
2008-09-30,4987.54
2008-10-01,4949.33
2008-10-02,4904.96
2008-10-03,4872.5
2008-10-04,4503.21
2008-10-05,4331.38
2008-10-06,4941.79
2008-10-07,5073.5
2008-10-08,5074.67
2008-10-09,4986.62
2008-10-10,4818.67
2008-10-11,4397.88
2008-10-12,4219.62
2008-10-13,4865.88
2008-10-14,5001.04
2008-10-15,5123.54
2008-10-16,5031.71
2008-10-17,4833.21
2008-10-18,4627.54
2008-10-19,4595.29
2008-10-20,5274.29
2008-10-21,5270.12
2008-10-22,5338.17
2008-10-23,5440.29
2008-10-24,5249.42
2008-10-25,4685.54
2008-10-26,4486.5
2008-10-27,5190.96
2008-10-28,5676.62
2008-10-29,5829.46
2008-10-30,5631.04
2008-10-31,5352.58
2008-11-01,4680.21
2008-11-02,4488.43
2008-11-03,5016.71
2008-11-04,5025.08
2008-11-05,5029.88
2008-11-06,4977.67
2008-11-07,4856.88
2008-11-08,4543.12
2008-11-09,4706.5
2008-11-10,5639.62
2008-11-11,5831.54
2008-11-12,5586.17
2008-11-13,5434.25
2008-11-14,5065.04
2008-11-15,4652.5
2008-11-16,5150.83
2008-11-17,5960.92
2008-11-18,6320.79
2008-11-19,6477.21
2008-11-20,6230.12
2008-11-21,6356.71
2008-11-22,6241.04
2008-11-23,5875.12
2008-11-24,6199.38
2008-11-25,5975.83
2008-11-26,6080.29
2008-11-27,5296.75
2008-11-28,5226.08
2008-11-29,5321.42
2008-11-30,5451.46
2008-12-01,5775.21
2008-12-02,6265.12
2008-12-03,6277.08
2008-12-04,6023.17
2008-12-05,6415.33
2008-12-06,6477.96
2008-12-07,6279.46
2008-12-08,6928.04
2008-12-09,6240.79
2008-12-10,5718.54
2008-12-11,6178.71
2008-12-12,6317.04
2008-12-13,6140.5
2008-12-14,5702.54
2008-12-15,5496.33
2008-12-16,6138.54
2008-12-17,6150.62
2008-12-18,6157.21
2008-12-19,5981.75
2008-12-20,5838.96
2008-12-21,6018.0
2008-12-22,7449.5
2008-12-23,7043.92
2008-12-24,5593.54
2008-12-25,4966.83
2008-12-26,5678.71
2008-12-27,5058.67
2008-12-28,4743.54
2008-12-29,5599.38
2008-12-30,5710.83
2008-12-31,6107.79
2009-01-01,6023.96
2009-01-02,5883.12
2009-01-03,5588.17
2009-01-04,5574.08
2009-01-05,5799.04
2009-01-06,6324.92
2009-01-07,6271.33
2009-01-08,6585.17
2009-01-09,6645.67
2009-01-10,6054.62
2009-01-11,5863.25
2009-01-12,6530.46
2009-01-13,6619.38
2009-01-14,7128.17
2009-01-15,7314.5
2009-01-16,7933.96
2009-01-17,7582.12
2009-01-18,6312.96
2009-01-19,6817.5
2009-01-20,7295.5
2009-01-21,7313.08
2009-01-22,6808.79
2009-01-23,6098.12
2009-01-24,5997.12
2009-01-25,6512.54
2009-01-26,6882.67
2009-01-27,6830.25
2009-01-28,6662.54
2009-01-29,6623.46
2009-01-30,6690.21
2009-01-31,6503.25
2009-02-01,5516.79
2009-02-02,6037.33
2009-02-03,6463.54
2009-02-04,7021.5
2009-02-05,7529.38
2009-02-06,6745.42
2009-02-07,5548.42
2009-02-08,4790.54
2009-02-09,5769.62
2009-02-10,5784.5
2009-02-11,5249.58
2009-02-12,5303.08
2009-02-13,5715.92
2009-02-14,5663.54
2009-02-15,5529.58
2009-02-16,6242.38
2009-02-17,6356.96
2009-02-18,6203.17
2009-02-19,6266.79
2009-02-20,6811.12
2009-02-21,6002.33
2009-02-22,5796.08
2009-02-23,6772.96
2009-02-24,6759.38
2009-02-25,6280.38
2009-02-26,5685.17
2009-02-27,5323.58
2009-02-28,5449.29
2009-03-01,5562.38
2009-03-02,6865.83
2009-03-03,7115.38
2009-03-04,6655.12
2009-03-05,6032.12
2009-03-06,5186.92
2009-03-07,4399.04
2009-03-08,4205.61
2009-03-09,4876.5
2009-03-10,5453.67
2009-03-11,5225.67
2009-03-12,5700.04
2009-03-13,5660.83
2009-03-14,5159.79
2009-03-15,4783.17
2009-03-16,5243.38
2009-03-17,5260.12
2009-03-18,5137.92
2009-03-19,5076.12
2009-03-20,5455.42
2009-03-21,5247.33
2009-03-22,4834.04
2009-03-23,5287.58
2009-03-24,5558.62
2009-03-25,5527.71
2009-03-26,5402.83
2009-03-27,5048.5
2009-03-28,4497.67
2009-03-29,4372.25
2009-03-30,5313.62
2009-03-31,5275.42
2009-04-01,5055.88
2009-04-02,4985.12
2009-04-03,4849.62
2009-04-04,4610.0
2009-04-05,4319.12
2009-04-06,4938.96
2009-04-07,5705.62
2009-04-08,5520.79
2009-04-09,5099.54
2009-04-10,4636.42
2009-04-11,4424.75
2009-04-12,4408.25
2009-04-13,5168.04
2009-04-14,5223.62
2009-04-15,5350.42
2009-04-16,5128.5
2009-04-17,4753.33
2009-04-18,4205.92
2009-04-19,4030.88
2009-04-20,4855.38
2009-04-21,4918.46
2009-04-22,5109.04
2009-04-23,4953.54
2009-04-24,4759.21
2009-04-25,4315.12
2009-04-26,4451.88
2009-04-27,5231.92
2009-04-28,5176.62
2009-04-29,4658.21
2009-04-30,4648.38
2009-05-01,4561.04
2009-05-02,4063.38
2009-05-03,3993.96
2009-05-04,4717.25
2009-05-05,4795.92
2009-05-06,4747.29
2009-05-07,4685.04
2009-05-08,4631.92
2009-05-09,4261.67
2009-05-10,3878.71
2009-05-11,4570.88
2009-05-12,4706.08
2009-05-13,4721.71
2009-05-14,4755.21
2009-05-15,4811.58
2009-05-16,4416.25
2009-05-17,3944.33
2009-05-18,4596.71
2009-05-19,4733.38
2009-05-20,4818.75
2009-05-21,4885.46
2009-05-22,4984.33
2009-05-23,4631.38
2009-05-24,4425.67
2009-05-25,4518.71
2009-05-26,4642.5
2009-05-27,4813.88
2009-05-28,5126.12
2009-05-29,4859.12
2009-05-30,4308.75
2009-05-31,4132.83
2009-06-01,4698.25
2009-06-02,5334.0
2009-06-03,5062.04
2009-06-04,4675.12
2009-06-05,4555.42
2009-06-06,4243.58
2009-06-07,4341.04
2009-06-08,5353.75
2009-06-09,5612.71
2009-06-10,5301.96
2009-06-11,5176.25
2009-06-12,5203.54
2009-06-13,4709.46
2009-06-14,4455.83
2009-06-15,5208.17
2009-06-16,5170.79
2009-06-17,4934.54
2009-06-18,5170.54
2009-06-19,5176.42
2009-06-20,5019.67
2009-06-21,4601.71
2009-06-22,5389.67
2009-06-23,5533.71
2009-06-24,5607.96
2009-06-25,5821.29
2009-06-26,5692.42
2009-06-27,4956.42
2009-06-28,4585.5
2009-06-29,5145.54
2009-06-30,5041.33
2009-07-01,4972.62
2009-07-02,4743.46
2009-07-03,4293.42
2009-07-04,4174.62
2009-07-05,4174.71
2009-07-06,5028.75
2009-07-07,5272.5
2009-07-08,5106.79
2009-07-09,5123.54
2009-07-10,5255.04
2009-07-11,4987.79
2009-07-12,5038.29
2009-07-13,5318.08
2009-07-14,5137.92
2009-07-15,5384.62
2009-07-16,6037.62
2009-07-17,5244.42
2009-07-18,4447.58
2009-07-19,4372.12
2009-07-20,4940.75
2009-07-21,5239.21
2009-07-22,5364.29
2009-07-23,5477.42
2009-07-24,5344.79
2009-07-25,4849.42
2009-07-26,4807.75
2009-07-27,5646.17
2009-07-28,5886.46
2009-07-29,5550.29
2009-07-30,5663.79
2009-07-31,5379.38
2009-08-01,5153.71
2009-08-02,4940.79
2009-08-03,5485.67
2009-08-04,5665.33
2009-08-05,5476.46
2009-08-06,5318.79
2009-08-07,5141.62
2009-08-08,4875.79
2009-08-09,5507.92
2009-08-10,6397.25
2009-08-11,6032.29
2009-08-12,5638.21
2009-08-13,5760.04
2009-08-14,5853.88
2009-08-15,5543.46
2009-08-16,5470.21
2009-08-17,6219.38
2009-08-18,6236.67
2009-08-19,6247.96
2009-08-20,6295.29
2009-08-21,5996.92
2009-08-22,5160.67
2009-08-23,4804.12
2009-08-24,5396.29
2009-08-25,5658.5
2009-08-26,5933.25
2009-08-27,5929.29
2009-08-28,5397.71
2009-08-29,4982.17
2009-08-30,4456.58
2009-08-31,4783.08
2009-09-01,4748.71
2009-09-02,4822.17
2009-09-03,4844.79
2009-09-04,4896.0
2009-09-05,4499.12
2009-09-06,4351.38
2009-09-07,4420.54
2009-09-08,4969.92
2009-09-09,5057.75
2009-09-10,4906.29
2009-09-11,4630.67
2009-09-12,4214.92
2009-09-13,4305.46
2009-09-14,5026.79
2009-09-15,5237.92
2009-09-16,5072.79
2009-09-17,4859.54
2009-09-18,4843.08
2009-09-19,4270.17
2009-09-20,4181.75
2009-09-21,4965.12
2009-09-22,5151.5
2009-09-23,5466.75
2009-09-24,5431.12
2009-09-25,4852.04
2009-09-26,4250.79
2009-09-27,4100.5
2009-09-28,4633.04
2009-09-29,4696.25
2009-09-30,4747.12
2009-10-01,4773.71
2009-10-02,4749.58
2009-10-03,4206.58
2009-10-04,4038.21
2009-10-05,4669.46
2009-10-06,4777.04
2009-10-07,4717.08
2009-10-08,4753.04
2009-10-09,4737.29
2009-10-10,4216.62
2009-10-11,4092.92
2009-10-12,4805.79
2009-10-13,4812.12
2009-10-14,5140.46
2009-10-15,5323.42
2009-10-16,5320.21
2009-10-17,4968.92
2009-10-18,4738.62
2009-10-19,5259.62
2009-10-20,5078.17
2009-10-21,4949.75
2009-10-22,4857.5
2009-10-23,4777.42
2009-10-24,4362.5
2009-10-25,4202.08
2009-10-26,4864.83
2009-10-27,4902.79
2009-10-28,4832.29
2009-10-29,4784.88
2009-10-30,4694.5
2009-10-31,4333.46
2009-11-01,4397.61
2009-11-02,5079.12
2009-11-03,5221.54
2009-11-04,5554.33
2009-11-05,5564.54
2009-11-06,5447.21
2009-11-07,4933.5
2009-11-08,4380.67
2009-11-09,4911.79
2009-11-10,5017.79
2009-11-11,5173.71
2009-11-12,5418.46
2009-11-13,5131.96
2009-11-14,4528.83
2009-11-15,4354.88
2009-11-16,4834.54
2009-11-17,5081.0
2009-11-18,5224.96
2009-11-19,5093.62
2009-11-20,4938.75
2009-11-21,4698.0
2009-11-22,4585.21
2009-11-23,5115.96
2009-11-24,5007.54
2009-11-25,4919.67
2009-11-26,4500.58
2009-11-27,4860.96
2009-11-28,4869.79
2009-11-29,4656.88
2009-11-30,5152.88
2009-12-01,5662.79
2009-12-02,5802.88
2009-12-03,5431.21
2009-12-04,5603.83
2009-12-05,5724.08
2009-12-06,5797.0
2009-12-07,6366.92
2009-12-08,6108.5
2009-12-09,5920.96
2009-12-10,6452.54
2009-12-11,6830.71
2009-12-12,6037.33
2009-12-13,5716.92
2009-12-14,5717.25
2009-12-15,5796.17
2009-12-16,6388.21
2009-12-17,6637.38
2009-12-18,6494.88
2009-12-19,6310.79
2009-12-20,6006.38
2009-12-21,6340.33
2009-12-22,6276.38
2009-12-23,6264.5
2009-12-24,6008.79
2009-12-25,5513.58
2009-12-26,5151.33
2009-12-27,5291.25
2009-12-28,6173.75
2009-12-29,6578.54
2009-12-30,6614.88
2009-12-31,5957.12
2010-01-01,5618.75
2010-01-02,6477.5
2010-01-03,7021.46
2010-01-04,7195.58
2010-01-05,7067.0
2010-01-06,7009.46
2010-01-07,6814.08
2010-01-08,7012.29
2010-01-09,6581.04
2010-01-10,6717.58
2010-01-11,7136.0
2010-01-12,6907.58
2010-01-13,6747.46
2010-01-14,6443.25
2010-01-15,6077.5
2010-01-16,5468.5
2010-01-17,5478.88
2010-01-18,5778.88
2010-01-19,6063.33
2010-01-20,6134.46
2010-01-21,6297.46
2010-01-22,6129.38
2010-01-23,5545.17
2010-01-24,5477.33
2010-01-25,5517.62
2010-01-26,6265.79
2010-01-27,6450.04
2010-01-28,6420.17
2010-01-29,7174.54
2010-01-30,6997.04
2010-01-31,6575.75
2010-02-01,6736.29
2010-02-02,6679.62
2010-02-03,6500.83
2010-02-04,6349.67
2010-02-05,6446.62
2010-02-06,5689.25
2010-02-07,6041.04
2010-02-08,6551.17
2010-02-09,6772.92
2010-02-10,6876.54
2010-02-11,6671.79
2010-02-12,6518.0
2010-02-13,6378.71
2010-02-14,6198.75
2010-02-15,6906.17
2010-02-16,6855.46
2010-02-17,6774.75
2010-02-18,6576.5
2010-02-19,6202.46
2010-02-20,5922.96
2010-02-21,5592.08
2010-02-22,6071.21
2010-02-23,6181.42
2010-02-24,6071.75
2010-02-25,6428.96
2010-02-26,6849.42
2010-02-27,6044.54
2010-02-28,5720.04
2010-03-01,6091.79
2010-03-02,6215.88
2010-03-03,6268.83
2010-03-04,6163.04
2010-03-05,6043.71
2010-03-06,5582.25
2010-03-07,5256.54
2010-03-08,5649.92
2010-03-09,5594.46
2010-03-10,5432.42
2010-03-11,5191.12
2010-03-12,5075.42
2010-03-13,5001.67
2010-03-14,4870.57
2010-03-15,5542.08
2010-03-16,5367.79
2010-03-17,5300.79
2010-03-18,5172.08
2010-03-19,4999.04
2010-03-20,4502.71
2010-03-21,4291.58
2010-03-22,4805.08
2010-03-23,5272.67
2010-03-24,5186.12
2010-03-25,5128.58
2010-03-26,5201.88
2010-03-27,5115.96
2010-03-28,4999.21
2010-03-29,5227.0
2010-03-30,5266.25
2010-03-31,5189.12
2010-04-01,4899.17
2010-04-02,4531.75
2010-04-03,4274.29
2010-04-04,3999.96
2010-04-05,4715.04
2010-04-06,5078.25
2010-04-07,5189.38
2010-04-08,4988.38
2010-04-09,4871.33
2010-04-10,4610.17
2010-04-11,4342.54
2010-04-12,4746.67
2010-04-13,4927.0
2010-04-14,4999.71
2010-04-15,4950.5
2010-04-16,4665.67
2010-04-17,4333.96
2010-04-18,4550.96
2010-04-19,4939.12
2010-04-20,4904.88
2010-04-21,4828.83
2010-04-22,4812.12
2010-04-23,4718.42
2010-04-24,4360.08
2010-04-25,4266.04
2010-04-26,4817.25
2010-04-27,4881.08
2010-04-28,5119.92
2010-04-29,5020.62
2010-04-30,4825.08
2010-05-01,4571.0
2010-05-02,4662.12
2010-05-03,5239.21
2010-05-04,5080.5
2010-05-05,5101.0
2010-05-06,5078.21
2010-05-07,4920.21
2010-05-08,4413.5
2010-05-09,4219.38
2010-05-10,4959.58
2010-05-11,5197.17
2010-05-12,5032.0
2010-05-13,4974.5
2010-05-14,5174.33
2010-05-15,4504.42
2010-05-16,4266.25
2010-05-17,4798.92
2010-05-18,4858.42
2010-05-19,4846.75
2010-05-20,4951.38
2010-05-21,4920.42
2010-05-22,4507.33
2010-05-23,4446.75
2010-05-24,5106.04
2010-05-25,5440.71
2010-05-26,5722.79
2010-05-27,6025.21
2010-05-28,5542.0
2010-05-29,5029.92
2010-05-30,5012.54
2010-05-31,5227.33
2010-06-01,5712.0
2010-06-02,5931.71
2010-06-03,5848.71
2010-06-04,5911.67
2010-06-05,5234.88
2010-06-06,4873.42
2010-06-07,4934.46
2010-06-08,4969.92
2010-06-09,4972.71
2010-06-10,5475.38
2010-06-11,5451.83
2010-06-12,5482.79
2010-06-13,5494.83
2010-06-14,5932.08
2010-06-15,5682.62
2010-06-16,5941.46
2010-06-17,5591.67
2010-06-18,5579.46
2010-06-19,5610.42
2010-06-20,5573.25
2010-06-21,6149.33
2010-06-22,6296.79
2010-06-23,6526.12
2010-06-24,6385.62
2010-06-25,5966.46
2010-06-26,5610.04
2010-06-27,5966.88
2010-06-28,6387.33
2010-06-29,5944.83
2010-06-30,5252.83
2010-07-01,5010.46
2010-07-02,4974.62
2010-07-03,4819.71
2010-07-04,5097.33
2010-07-05,5931.96
2010-07-06,6733.79
2010-07-07,6847.33
2010-07-08,6812.92
2010-07-09,6346.75
2010-07-10,5504.58
2010-07-11,5340.92
2010-07-12,5742.88
2010-07-13,5984.75
2010-07-14,6080.75
2010-07-15,6444.71
2010-07-16,6390.38
2010-07-17,5965.12
2010-07-18,5968.33
2010-07-19,6482.46
2010-07-20,6243.79
2010-07-21,6467.04
2010-07-22,6607.92
2010-07-23,6873.08
2010-07-24,6814.54
2010-07-25,5998.04
2010-07-26,6019.38
2010-07-27,5990.75
2010-07-28,6429.79
2010-07-29,6505.75
2010-07-30,5572.54
2010-07-31,5109.0
2010-08-01,5090.42
2010-08-02,5758.25
2010-08-03,5949.12
2010-08-04,6338.29
2010-08-05,6047.29
2010-08-06,5898.21
2010-08-07,5156.17
2010-08-08,5180.83
2010-08-09,6266.17
2010-08-10,6816.04
2010-08-11,6916.71
2010-08-12,6569.08
2010-08-13,5980.83
2010-08-14,5480.29
2010-08-15,5549.5
2010-08-16,6468.21
2010-08-17,6206.96
2010-08-18,5671.5
2010-08-19,5988.42
2010-08-20,6190.42
2010-08-21,5683.79
2010-08-22,5464.79
2010-08-23,5613.0
2010-08-24,5348.42
2010-08-25,5509.75
2010-08-26,5616.58
2010-08-27,5286.42
2010-08-28,5012.46
2010-08-29,5345.33
2010-08-30,6215.17
2010-08-31,6387.75
2010-09-01,6502.21
2010-09-02,6495.46
2010-09-03,5973.21
2010-09-04,4496.88
2010-09-05,4071.0
2010-09-06,4313.67
2010-09-07,5518.75
2010-09-08,5650.88
2010-09-09,4925.46
2010-09-10,4679.25
2010-09-11,4346.33
2010-09-12,4351.75
2010-09-13,4959.83
2010-09-14,5042.38
2010-09-15,5085.29
2010-09-16,4953.08
2010-09-17,4864.33
2010-09-18,4441.38
2010-09-19,4507.67
2010-09-20,5076.21
2010-09-21,5165.75
2010-09-22,5624.75
2010-09-23,5832.04
2010-09-24,5940.38
2010-09-25,5200.21
2010-09-26,4305.92
2010-09-27,4938.33
2010-09-28,5096.83
2010-09-29,4761.96
2010-09-30,4801.0
2010-10-01,4658.58
2010-10-02,4217.67
2010-10-03,4131.88
2010-10-04,4807.04
2010-10-05,4996.67
2010-10-06,5022.58
2010-10-07,4836.62
2010-10-08,4706.0
2010-10-09,4305.58
2010-10-10,4123.83
2010-10-11,4827.88
2010-10-12,4882.04
2010-10-13,4805.04
2010-10-14,4879.5
2010-10-15,4881.29
2010-10-16,4463.42
2010-10-17,4286.54
2010-10-18,4868.88
2010-10-19,4980.79
2010-10-20,5091.92
2010-10-21,5054.67
2010-10-22,5049.33
2010-10-23,4633.92
2010-10-24,4248.42
2010-10-25,4798.33
2010-10-26,4952.0
2010-10-27,4960.33
2010-10-28,4869.0
2010-10-29,5030.38
2010-10-30,4804.71
2010-10-31,4541.79
2010-11-01,5310.33
2010-11-02,5561.21
2010-11-03,5445.88
2010-11-04,5306.12
2010-11-05,5308.38
2010-11-06,5151.79
2010-11-07,5062.78
2010-11-08,5437.46
2010-11-09,5340.17
2010-11-10,5316.71
2010-11-11,5314.62
2010-11-12,5362.88
2010-11-13,4987.12
2010-11-14,4796.75
2010-11-15,5242.71
2010-11-16,5389.38
2010-11-17,5293.29
2010-11-18,5562.88
2010-11-19,5452.12
2010-11-20,5065.96
2010-11-21,4884.58
2010-11-22,5040.29
2010-11-23,5100.17
2010-11-24,5464.92
2010-11-25,4809.38
2010-11-26,4817.04
2010-11-27,5427.88
2010-11-28,5261.88
2010-11-29,5718.58
2010-11-30,5453.67
2010-12-01,5723.58
2010-12-02,6334.17
2010-12-03,6234.5
2010-12-04,6001.17
2010-12-05,6074.58
2010-12-06,6838.88
2010-12-07,7093.04
2010-12-08,6970.29
2010-12-09,6861.5
2010-12-10,6718.26
2010-12-11,5967.75
2010-12-12,5699.0
2010-12-13,6926.67
2010-12-14,7701.71
2010-12-15,7474.21
2010-12-16,7432.96
2010-12-17,6970.33
2010-12-18,6347.58
2010-12-19,6457.46
2010-12-20,6864.21
2010-12-21,6694.0
2010-12-22,6490.54
2010-12-23,6467.0
2010-12-24,5963.79
2010-12-25,5672.46
2010-12-26,6041.17
2010-12-27,6672.46
2010-12-28,6477.75
2010-12-29,6107.04
2010-12-30,6100.17
2010-12-31,5425.08
2011-01-01,4987.12
2011-01-02,5133.92
2011-01-03,6410.79
2011-01-04,6438.92
2011-01-05,6468.25
2011-01-06,6660.38
2011-01-07,6563.96
2011-01-08,6557.12
2011-01-09,6679.79
2011-01-10,7076.71
2011-01-11,7023.96
2011-01-12,7056.17
2011-01-13,7037.29
2011-01-14,6826.92
2011-01-15,6208.08
2011-01-16,5951.17
2011-01-17,6773.75
2011-01-18,6490.88
2011-01-19,6323.67
2011-01-20,6549.58
2011-01-21,6898.62
2011-01-22,7070.42
2011-01-23,6740.92
2011-01-24,7404.08
2011-01-25,6521.12
2011-01-26,6592.42
2011-01-27,6585.54
2011-01-28,6571.96
2011-01-29,6288.92
2011-01-30,5931.29
2011-01-31,6714.5
2011-02-01,6518.42
2011-02-02,6398.67
2011-02-03,6792.25
2011-02-04,6693.88
2011-02-05,6055.08
2011-02-06,5667.12
2011-02-07,6108.79
2011-02-08,6657.17
2011-02-09,7217.04
2011-02-10,7030.38
2011-02-11,6921.17
2011-02-12,6274.67
2011-02-13,5629.75
2011-02-14,5800.58
2011-02-15,6231.46
2011-02-16,6023.38
2011-02-17,5401.17
2011-02-18,5025.96
2011-02-19,5223.17
2011-02-20,5535.12
2011-02-21,6071.62
2011-02-22,6538.71
2011-02-23,6446.08
2011-02-24,6385.38
2011-02-25,6103.04
2011-02-26,5747.21
2011-02-27,5063.25
2011-02-28,5424.58
2011-03-01,5952.0
2011-03-02,5916.46
2011-03-03,6280.5
2011-03-04,5866.38
2011-03-05,5105.67
2011-03-06,5087.46
2011-03-07,5966.62
2011-03-08,5977.25
2011-03-09,6050.96
2011-03-10,5689.79
2011-03-11,5943.5
2011-03-12,5211.58
2011-03-13,4955.22
2011-03-14,5576.0
2011-03-15,5802.75
2011-03-16,5579.96
2011-03-17,5322.04
2011-03-18,4905.29
2011-03-19,4496.04
2011-03-20,4769.0
2011-03-21,5127.12
2011-03-22,5025.04
2011-03-23,5304.88
2011-03-24,5722.88
2011-03-25,5973.38
2011-03-26,5512.96
2011-03-27,5372.21
2011-03-28,6001.25
2011-03-29,5939.17
2011-03-30,5955.17
2011-03-31,6024.0
2011-04-01,5787.71
2011-04-02,5317.62
2011-04-03,4939.21
2011-04-04,5122.17
2011-04-05,5271.21
2011-04-06,5546.04
2011-04-07,5187.58
2011-04-08,5237.62
2011-04-09,4880.21
2011-04-10,4474.96
2011-04-11,4948.54
2011-04-12,5020.92
2011-04-13,5236.79
2011-04-14,5145.12
2011-04-15,4875.54
2011-04-16,4657.17
2011-04-17,4552.83
2011-04-18,4919.5
2011-04-19,5028.54
2011-04-20,4931.12
2011-04-21,4872.0
2011-04-22,5025.12
2011-04-23,4526.17
2011-04-24,4114.67
2011-04-25,4959.04
2011-04-26,5150.17
2011-04-27,5127.79
2011-04-28,4909.25
2011-04-29,4714.08
2011-04-30,4368.38
2011-05-01,4268.08
2011-05-02,4869.83
2011-05-03,5062.08
2011-05-04,5040.54
2011-05-05,5054.04
2011-05-06,4864.88
2011-05-07,4290.0
2011-05-08,4037.04
2011-05-09,4704.75
2011-05-10,4872.88
2011-05-11,5016.75
2011-05-12,5068.71
2011-05-13,4958.12
2011-05-14,4472.5
2011-05-15,4244.33
2011-05-16,4816.62
2011-05-17,4910.79
2011-05-18,4862.71
2011-05-19,4829.67
2011-05-20,4790.08
2011-05-21,4552.79
2011-05-22,4524.08
2011-05-23,5271.67
2011-05-24,5293.08
2011-05-25,5599.5
2011-05-26,5713.92
2011-05-27,5277.29
2011-05-28,4860.67
2011-05-29,5017.83
2011-05-30,5668.08
2011-05-31,6549.54
2011-06-01,6621.0
2011-06-02,5567.96
2011-06-03,4999.25
2011-06-04,4677.71
2011-06-05,4943.96
2011-06-06,5658.38
2011-06-07,5443.96
2011-06-08,6340.46
2011-06-09,6678.79
2011-06-10,6095.62
2011-06-11,5553.62
2011-06-12,5172.54
2011-06-13,5040.25
2011-06-14,4882.58
2011-06-15,5031.42
2011-06-16,5186.29
2011-06-17,5339.29
2011-06-18,5154.88
2011-06-19,5056.75
2011-06-20,5631.29
2011-06-21,6137.79
2011-06-22,6203.71
2011-06-23,5964.71
2011-06-24,5437.71
2011-06-25,4747.83
2011-06-26,4623.46
2011-06-27,5382.79
2011-06-28,5894.62
2011-06-29,5598.5
2011-06-30,5362.38
2011-07-01,5453.17
2011-07-02,5218.58
2011-07-03,5411.79
2011-07-04,5122.42
2011-07-05,5780.54
2011-07-06,6048.12
2011-07-07,6259.42
2011-07-08,5565.42
2011-07-09,5464.29
2011-07-10,5593.0
2011-07-11,6478.29
2011-07-12,6539.75
2011-07-13,6242.25
2011-07-14,5673.04
2011-07-15,5654.71
2011-07-16,5430.5
2011-07-17,5649.25
2011-07-18,6474.62
2011-07-19,6604.83
2011-07-20,6876.58
2011-07-21,7326.38
2011-07-22,7384.71
2011-07-23,6533.92
2011-07-24,6297.17
2011-07-25,6428.42
2011-07-26,6383.17
2011-07-27,6233.92
2011-07-28,6213.88
2011-07-29,6715.21
2011-07-30,6152.58
2011-07-31,5810.33
2011-08-01,6433.83
2011-08-02,6539.67
2011-08-03,6062.67
2011-08-04,6343.12
2011-08-05,6366.75
2011-08-06,5744.21
2011-08-07,5808.75
2011-08-08,6377.25
2011-08-09,6168.12
2011-08-10,5997.0
2011-08-11,5621.67
2011-08-12,5407.5
2011-08-13,5174.12
2011-08-14,5159.92
2011-08-15,5373.33
2011-08-16,5616.92
2011-08-17,5776.38
2011-08-18,6061.42
2011-08-19,5752.21
2011-08-20,5382.46
2011-08-21,5340.58
2011-08-22,5484.96
2011-08-23,5317.12
2011-08-24,5475.08
2011-08-25,5909.58
2011-08-26,5851.79
2011-08-27,5402.62
2011-08-28,4965.62
2011-08-29,5215.38
2011-08-30,5318.79
2011-08-31,5558.54
2011-09-01,5559.38
2011-09-02,5882.83
2011-09-03,5676.33
2011-09-04,5366.08
2011-09-05,4761.21
2011-09-06,4867.46
2011-09-07,5022.17
2011-09-08,5243.33
2011-09-09,5264.75
2011-09-10,4934.08
2011-09-11,4750.46
2011-09-12,5287.83
2011-09-13,5513.79
2011-09-14,5580.29
2011-09-15,4980.46
2011-09-16,4592.38
2011-09-17,4179.58
2011-09-18,4039.33
2011-09-19,4719.04
2011-09-20,4909.79
2011-09-21,5081.21
2011-09-22,5262.58
2011-09-23,4973.29
2011-09-24,4477.58
2011-09-25,4558.88
2011-09-26,5334.21
2011-09-27,5246.33
2011-09-28,5119.79
2011-09-29,4945.33
2011-09-30,4731.46
2011-10-01,4355.67
2011-10-02,4458.62
2011-10-03,5056.17
2011-10-04,4934.33
2011-10-05,4836.29
2011-10-06,4899.12
2011-10-07,4831.42
2011-10-08,4384.25
2011-10-09,4217.58
2011-10-10,4777.92
2011-10-11,4855.17
2011-10-12,4902.75
2011-10-13,4910.96
2011-10-14,4801.04
2011-10-15,4392.0
2011-10-16,4229.38
2011-10-17,4661.5
2011-10-18,4787.42
2011-10-19,4815.96
2011-10-20,5000.96
2011-10-21,5038.75
2011-10-22,4592.71
2011-10-23,4552.96
2011-10-24,5033.58
